,_id,id,type,crt,mdt,ts,data_dts,data_seq,data_status,data_fw_version,data_user_input_bt1,data_user_input_bt2,data_potentiometer,data_capsense_slider,data_capsense_bt1,data_capsense_bt2,xensiv_pressure,xensiv_temperature,orientation_accel_x,orientation_accel_y,orientation_accel_z,orientation_gyro_x,orientation_gyro_y,orientation_gyro_z,orientation_mag_x,orientation_mag_y,orientation_mag_z,mic_analog_mic,mic_digital_mic
117,6424f5164be23ee3f0b6ae78,TEST000002,410001,,,2023-03-30 09:33:58,2022-04-26 11:10:32.574,209,,1.0.2,,,,,,,1011,23,-313,-268,-15695,-7,3,-8,-20,60,-28,,
118,6424f5174be23e4d18b6ae7c,TEST000002,410001,,,2023-03-30 09:33:59,2022-04-26 11:10:32.574,210,,1.0.2,,,,,,,1011,23,-258,-231,-15673,-10,2,-11,-21,61,-28,,
119,6424f5184be23e9950b6ae81,TEST000002,410001,,,2023-03-30 09:34:00,2022-04-26 11:10:32.574,211,,1.0.2,,,,,,,1011,23,-417,-329,-15482,-9,4,-17,-21,61,-28,,
120,6424f5194be23e6f97b6ae85,TEST000002,410001,,,2023-03-30 09:34:01,2022-04-26 11:10:32.574,212,,1.0.2,,,,,,,1011,23,-356,-307,-15718,-2,12,-7,-20,60,-29,,
121,6424f51a4be23e2747b6ae8d,TEST000002,410001,,,2023-03-30 09:34:02,2022-04-26 11:10:32.574,213,,1.0.2,,,,,,,1011,23,-333,-234,-15658,-15,8,-16,-21,60,-28,,
122,6424f51b4be23e6c54b6ae90,TEST000002,410001,,,2023-03-30 09:34:03,2022-04-26 11:10:32.574,214,,1.0.2,,,,,,,1011,23,-450,-324,-15586,2,4,-5,-20,60,-28,,
123,6424f51c4be23e056eb6ae9a,TEST000002,410001,,,2023-03-30 09:34:04,2022-04-26 11:10:32.574,215,,1.0.2,,,,,,,1011,23,-403,-223,-15734,-13,2,-19,-21,60,-28,,
124,6424f51d4be23e36b3b6ae9f,TEST000002,410001,,,2023-03-30 09:34:05,2022-04-26 11:10:32.574,216,,1.0.2,,,,,,,1011,23,-309,-326,-15583,-4,10,-6,-20,61,-28,,
125,6424f51e4be23e9e7cb6aea3,TEST000002,410001,,,2023-03-30 09:34:06,2022-04-26 11:10:32.574,217,,1.0.2,,,,,,,1011,23,-498,-286,-15627,-7,2,-11,-20,60,-28,,
126,6424f51f4be23e3989b6aea6,TEST000002,410001,,,2023-03-30 09:34:07,2022-04-26 11:10:32.574,218,,1.0.2,,,,,,,1011,23,-426,-313,-15633,-15,2,-5,-21,61,-29,,
127,6424f5204be23e1267b6aea9,TEST000002,410001,,,2023-03-30 09:34:08,2022-04-26 11:10:32.574,219,,1.0.2,,,,,,,1011,23,-228,-265,-15481,-9,6,-13,-21,60,-28,,
128,6424f5214be23e300cb6aeb0,TEST000002,410001,,,2023-03-30 09:34:09,2022-04-26 11:10:32.574,220,,1.0.2,,,,,,,1011,23,-295,-297,-15656,-6,6,-15,-21,60,-30,,
129,6424f5224be23e98b7b6aeb6,TEST000002,410001,,,2023-03-30 09:34:10,2022-04-26 11:10:32.574,221,,1.0.2,,,,,,,1011,23,-364,-206,-15638,-13,3,-7,-21,60,-29,,
130,6424f5234be23e45fcb6aeba,TEST000002,410001,,,2023-03-30 09:34:11,2022-04-26 11:10:32.574,222,,1.0.2,,,,,,,1011,23,-373,-273,-15714,-10,2,-5,-20,60,-28,,
131,63e27cd6a17175001946e7d0,TEST000002,410001,2023-02-07 23:31:18,2023-02-07 16:31:18,2023-02-07 23:31:18,2023-02-07 23:31:17.959,22,1.0,1.0.1,,,,,,,999,28,15996,-5178,-14452,-15517,12128,-2477,-5663,-12523,-13782,,
132,63e27ce5a17175001946e7d3,TEST000002,410001,2023-02-07 23:31:33,2023-02-07 16:31:33,2023-02-07 23:31:33,2023-02-07 23:31:32.962,25,1.0,1.0.1,,,,,,,981,29,-13253,2870,15679,5890,-6504,-2697,-10860,6271,9576,,
133,63e27cf4349d0500190e4e62,TEST000002,410001,2023-02-07 23:31:48,2023-02-07 16:31:48,2023-02-07 23:31:48,2023-02-07 23:31:47.965,28,1.0,1.0.1,,,,,,,945,28,-8081,-10504,123,-6464,11867,11535,2410,-71,13299,,
134,63e27d17a17175001946e7d8,TEST000002,410001,2023-02-07 23:32:23,2023-02-07 16:32:23,2023-02-07 23:32:23,2023-02-07 23:32:22.971,35,1.0,1.0.1,,,,,,,962,26,-1120,-1424,-1506,-1768,9750,7743,-4602,15273,-11065,,
135,63e27d4ea17175001946e7df,TEST000002,410001,2023-02-07 23:33:18,2023-02-07 16:33:18,2023-02-07 23:33:18,2023-02-07 23:33:17.981,46,1.0,1.0.1,,,,,,,961,28,657,9764,-4936,-13046,-3807,12402,3988,-12281,-5470,,
136,63e27d5da17175001946e7e2,TEST000002,410001,2023-02-07 23:33:33,2023-02-07 16:33:33,2023-02-07 23:33:33,2023-02-07 23:33:32.983,49,1.0,1.0.1,,,,,,,994,26,9018,5031,-4842,-10619,-5055,1244,-3335,-4157,-5089,,
137,63e27d6ca17175001946e7e5,TEST000002,410001,2023-02-07 23:33:48,2023-02-07 16:33:48,2023-02-07 23:33:48,2023-02-07 23:33:47.986,52,1.0,1.0.1,,,,,,,958,30,-11471,8328,4646,-13945,-11470,14340,-13963,2681,1153,,
138,63e27d8f349d0500190e4e67,TEST000002,410001,2023-02-07 23:34:23,2023-02-07 16:34:23,2023-02-07 23:34:23,2023-02-07 23:34:22.993,59,1.0,1.0.1,,,,,,,979,29,3050,8368,-1068,-13683,-1937,-1100,7096,-7238,-15147,,
139,6424f5244be23ef96cb6aec1,TEST000002,410001,,,2023-03-30 09:34:12,2022-04-26 11:10:32.574,223,,1.0.2,,,,,,,1011,23,-383,-147,-15599,-10,1,-5,-21,61,-29,,
140,6424f5254be23e57c6b6aec6,TEST000002,410001,,,2023-03-30 09:34:13,2022-04-26 11:10:32.574,224,,1.0.2,,,,,,,1011,23,-394,-223,-15529,-13,9,-16,-21,61,-28,,
141,6424f5264be23e8a41b6aeca,TEST000002,410001,,,2023-03-30 09:34:14,2022-04-26 11:10:32.574,225,,1.0.2,,,,,,,1011,23,-508,-275,-15529,-11,1,0,-20,60,-28,,
142,6424f5274be23e077eb6aed0,TEST000002,410001,,,2023-03-30 09:34:15,2022-04-26 11:10:32.574,226,,1.0.2,,,,,,,1011,23,-348,-346,-15752,-13,3,-11,-20,61,-29,,
143,6424f5284be23e4e2cb6aed5,TEST000002,410001,,,2023-03-30 09:34:16,2022-04-26 11:10:32.574,227,,1.0.2,,,,,,,1011,23,-363,-306,-15618,-13,8,0,-20,60,-28,,
144,6424f5294be23e6176b6aede,TEST000002,410001,,,2023-03-30 09:34:17,2022-04-26 11:10:32.574,228,,1.0.2,,,,,,,1011,23,-460,-403,-15723,-14,4,-10,-20,60,-29,,
145,6424f52a4be23e3b3db6aee2,TEST000002,410001,,,2023-03-30 09:34:18,2022-04-26 11:10:32.574,229,,1.0.2,,,,,,,1011,23,-366,-297,-15593,-16,5,-10,-21,60,-28,,
146,6424f52b4be23e6454b6aee6,TEST000002,410001,,,2023-03-30 09:34:19,2022-04-26 11:10:32.574,230,,1.0.2,,,,,,,1011,23,-314,-286,-15681,-2,7,-12,-21,61,-29,,
147,6424f52c4be23e09c8b6aeee,TEST000002,410001,,,2023-03-30 09:34:20,2022-04-26 11:10:32.574,231,,1.0.2,,,,,,,1011,23,-214,-376,-15716,-12,4,-4,-21,61,-28,,
148,6424f52d4be23e0bf7b6aef1,TEST000002,410001,,,2023-03-30 09:34:21,2022-04-26 11:10:32.574,232,,1.0.2,,,,,,,1011,23,-364,-188,-15705,-11,5,-7,-20,60,-28,,
149,6424f52e4be23ea6d5b6aef5,TEST000002,410001,,,2023-03-30 09:34:22,2022-04-26 11:10:32.574,233,,1.0.2,,,,,,,1011,23,-345,-238,-15570,-4,3,-14,-22,60,-28,,
150,6424f52f4be23e7785b6aef8,TEST000002,410001,,,2023-03-30 09:34:23,2022-04-26 11:10:32.574,234,,1.0.2,,,,,,,1011,23,-380,-273,-15593,-2,5,-4,-21,60,-28,,
151,6424f5304be23e46f1b6aefd,TEST000002,410001,,,2023-03-30 09:34:24,2022-04-26 11:10:32.574,235,,1.0.2,,,,,,,1011,23,-280,-223,-15676,-2,-8,-14,-20,61,-27,,
152,6424f5314be23e04f3b6af02,TEST000002,410001,,,2023-03-30 09:34:25,2022-04-26 11:10:32.574,236,,1.0.2,,,,,,,1011,23,-285,-253,-15600,-18,3,-6,-21,60,-28,,
153,6424f5324be23e431cb6af07,TEST000002,410001,,,2023-03-30 09:34:26,2022-04-26 11:10:32.574,237,,1.0.2,,,,,,,1011,23,-318,-275,-15634,-9,4,-9,-20,60,-28,,
154,6424f5334be23eb591b6af0a,TEST000002,410001,,,2023-03-30 09:34:27,2022-04-26 11:10:32.574,238,,1.0.2,,,,,,,1011,23,-272,-215,-15504,-6,0,-16,-20,61,-29,,
155,6424f5344be23e71cdb6af0e,TEST000002,410001,,,2023-03-30 09:34:28,2022-04-26 11:10:32.574,239,,1.0.2,,,,,,,1011,23,-491,-343,-15744,3,7,-2,-20,60,-28,,
156,6424f5354be23e7e99b6af13,TEST000002,410001,,,2023-03-30 09:34:29,2022-04-26 11:10:32.574,240,,1.0.2,,,,,,,1011,23,-388,-374,-15685,0,0,-19,-20,60,-27,,
157,63e27dc6a17175001946e7ef,TEST000002,410001,2023-02-07 23:35:18,2023-02-07 16:35:18,2023-02-07 23:35:18,2023-02-07 23:35:18.005,70,1.0,1.0.1,,,,,,,932,26,-660,-9510,8005,-4733,9659,9616,-4366,7015,1340,,
158,63e27dd5a17175001946e7f2,TEST000002,410001,2023-02-07 23:35:33,2023-02-07 16:35:33,2023-02-07 23:35:33,2023-02-07 23:35:33.008,73,1.0,1.0.1,,,,,,,988,29,-13641,-15378,-4946,14344,-11011,15702,-12748,1013,-2399,,
159,63e27de4a17175001946e7f5,TEST000002,410001,2023-02-07 23:35:48,2023-02-07 16:35:48,2023-02-07 23:35:48,2023-02-07 23:35:48.016,76,1.0,1.0.1,,,,,,,917,25,6526,8788,-14753,-14905,-10307,10898,-8879,11828,15543,,
160,63e27e07a17175001946e7f9,TEST000002,410001,2023-02-07 23:36:23,2023-02-07 16:36:23,2023-02-07 23:36:23,2023-02-07 23:36:23.023,83,1.0,1.0.1,,,,,,,956,28,-8154,-602,-13346,-11800,-182,-4327,-7208,10683,-12817,,
161,63e27e3e349d0500190e4e6a,TEST000002,410001,2023-02-07 23:37:18,2023-02-07 16:37:18,2023-02-07 23:37:18,2023-02-07 23:37:18.034,94,1.0,1.0.1,,,,,,,946,27,-12686,10252,5860,-3528,-2124,-6983,10120,9860,4895,,
162,63e27e4daec9e600122e720e,TEST000002,410001,2023-02-07 23:37:33,2023-02-07 16:37:33,2023-02-07 23:37:33,2023-02-07 23:37:33.036,97,1.0,1.0.1,,,,,,,988,29,181,2935,13606,-7398,-3386,4559,-2236,344,13086,,
163,63e27e5c349d0500190e4e6d,TEST000002,410001,2023-02-07 23:37:48,2023-02-07 16:37:48,2023-02-07 23:37:48,2023-02-07 23:37:48.038,100,1.0,1.0.1,,,,,,,942,26,-241,8820,1366,10862,2842,3103,-2613,3488,9301,,
164,63e27e70a17175001946e802,TEST000002,410001,2023-02-07 23:38:08,2023-02-07 16:38:08,2023-02-07 23:38:08,2023-02-07 23:38:08.043,104,1.0,1.0.1,,,,,,,905,25,8495,15782,15629,-10578,-2184,-5286,-5035,6219,9255,,
165,63e27e7aa17175001946e804,TEST000002,410001,2023-02-07 23:38:18,2023-02-07 16:38:18,2023-02-07 23:38:18,2023-02-07 23:38:18.045,106,1.0,1.0.1,,,,,,,915,28,227,5594,-220,13264,15862,-1573,-1838,-1834,-10052,,
166,6424f5364be23e56fcb6af17,TEST000002,410001,,,2023-03-30 09:34:30,2022-04-26 11:10:32.574,241,,1.0.2,,,,,,,1011,23,-431,-283,-15617,-7,2,-17,-21,60,-27,,
167,6424f5374be23e0d70b6af1b,TEST000002,410001,,,2023-03-30 09:34:31,2022-04-26 11:10:32.574,242,,1.0.2,,,,,,,1011,23,-378,-260,-15571,2,3,-5,-21,61,-28,,
168,6424f5384be23ea779b6af1d,TEST000002,410001,,,2023-03-30 09:34:32,2022-04-26 11:10:32.574,243,,1.0.2,,,,,,,1011,23,-241,-227,-15507,-22,6,-14,-20,61,-27,,
169,6424f5394be23e43bcb6af20,TEST000002,410001,,,2023-03-30 09:34:33,2022-04-26 11:10:32.574,244,,1.0.2,,,,,,,1011,23,-242,-200,-15480,-8,9,-11,-21,60,-29,,
170,6424f53a4be23e6465b6af29,TEST000002,410001,,,2023-03-30 09:34:34,2022-04-26 11:10:32.574,245,,1.0.2,,,,,,,1011,23,-345,-278,-15824,-2,-1,-7,-20,61,-28,,
171,6424f53b4be23e0fd6b6af2b,TEST000002,410001,,,2023-03-30 09:34:35,2022-04-26 11:10:32.574,246,,1.0.2,,,,,,,1011,23,-128,-236,-15807,-3,5,-10,-21,60,-28,,
172,6424f53c4be23ed44fb6af2f,TEST000002,410001,,,2023-03-30 09:34:36,2022-04-26 11:10:32.574,247,,1.0.2,,,,,,,1011,23,-354,-326,-15669,-5,9,-17,-21,61,-29,,
173,6424f53d4be23e0b2cb6af32,TEST000002,410001,,,2023-03-30 09:34:37,2022-04-26 11:10:32.574,248,,1.0.2,,,,,,,1011,23,-440,-131,-15660,-8,-4,-8,-20,59,-28,,
174,6424f53e4be23e3e7eb6af37,TEST000002,410001,,,2023-03-30 09:34:38,2022-04-26 11:10:32.574,249,,1.0.2,,,,,,,1011,23,-209,-177,-15492,-17,-1,-3,-20,61,-28,,
175,6424f53f4be23e07b7b6af3b,TEST000002,410001,,,2023-03-30 09:34:39,2022-04-26 11:10:32.574,250,,1.0.2,,,,,,,1011,23,-456,-346,-15658,-9,10,-12,-21,60,-29,,
176,6424f5404be23eddd0b6af40,TEST000002,410001,,,2023-03-30 09:34:40,2022-04-26 11:10:32.574,251,,1.0.2,,,,,,,1011,23,-529,-99,-15678,-12,10,-10,-20,60,-28,,
177,6424f5414be23e812fb6af43,TEST000002,410001,,,2023-03-30 09:34:41,2022-04-26 11:10:32.574,252,,1.0.2,,,,,,,1011,23,-308,-389,-15533,-4,1,-12,-21,61,-28,,
178,6424f5424be23ed724b6af46,TEST000002,410001,,,2023-03-30 09:34:42,2022-04-26 11:10:32.574,253,,1.0.2,,,,,,,1011,23,-369,-398,-15872,-17,3,-7,-21,61,-29,,
179,6424f5434be23eff6eb6af4a,TEST000002,410001,,,2023-03-30 09:34:43,2022-04-26 11:10:32.574,254,,1.0.2,,,,,,,1011,23,-300,-267,-15775,-3,-4,-5,-21,61,-29,,
180,6424f5444be23e9064b6af4c,TEST000002,410001,,,2023-03-30 09:34:44,2022-04-26 11:10:32.574,255,,1.0.2,,,,,,,1011,23,-390,-219,-15917,-13,0,-15,-21,61,-26,,
181,6424f5454be23e220fb6af53,TEST000002,410001,,,2023-03-30 09:34:45,2022-04-26 11:10:32.574,256,,1.0.2,,,,,,,1011,23,-365,-234,-15360,-15,13,1,-21,60,-29,,
182,6424f5464be23eb47ab6af55,TEST000002,410001,,,2023-03-30 09:34:46,2022-04-26 11:10:32.574,257,,1.0.2,,,,,,,1011,23,-381,-290,-15566,-4,0,-9,-20,59,-28,,
183,63e27e8eaec9e600122e7213,TEST000002,410001,2023-02-07 23:38:38,2023-02-07 16:38:38,2023-02-07 23:38:38,2023-02-07 23:38:38.049,110,1.0,1.0.1,,,,,,,962,26,-3928,12770,-187,-2476,12138,-114,8321,8643,-11961,,
184,63e27e9d349d0500190e4e6e,TEST000002,410001,2023-02-07 23:38:53,2023-02-07 16:38:53,2023-02-07 23:38:53,2023-02-07 23:38:53.050,113,1.0,1.0.1,,,,,,,963,27,-4785,7536,-9216,2137,-9897,14752,7873,-4612,-12978,,
185,63e27eb1a17175001946e80b,TEST000002,410001,2023-02-07 23:39:13,2023-02-07 16:39:13,2023-02-07 23:39:13,2023-02-07 23:39:13.056,117,1.0,1.0.1,,,,,,,911,28,13868,15076,15734,-1184,2458,5643,-11730,10112,4151,,
186,63e27ec5a17175001946e80d,TEST000002,410001,2023-02-07 23:39:33,2023-02-07 16:39:33,2023-02-07 23:39:33,2023-02-07 23:39:33.061,121,1.0,1.0.1,,,,,,,918,28,15355,14728,3471,2919,-1594,-5300,-202,3311,15133,,
187,63e27ed9aec9e600122e7218,TEST000002,410001,2023-02-07 23:39:53,2023-02-07 16:39:53,2023-02-07 23:39:53,2023-02-07 23:39:53.065,125,1.0,1.0.1,,,,,,,984,27,15692,-13721,172,-15033,-12117,4799,-5820,15711,-11844,,
188,63e27eeda17175001946e811,TEST000002,410001,2023-02-07 23:40:13,2023-02-07 16:40:13,2023-02-07 23:40:13,2023-02-07 23:40:13.069,129,1.0,1.0.1,,,,,,,954,29,1958,14778,-5829,260,-12944,-6892,-12130,-814,-5063,,
189,63e27f01349d0500190e4e72,TEST000002,410001,2023-02-07 23:40:33,2023-02-07 16:40:33,2023-02-07 23:40:33,2023-02-07 23:40:33.073,133,1.0,1.0.1,,,,,,,995,29,-6270,-8306,-15132,-9964,-3094,14936,13892,3879,-12644,,
190,63e27f15a17175001946e815,TEST000002,410001,2023-02-07 23:40:53,2023-02-07 16:40:53,2023-02-07 23:40:53,2023-02-07 23:40:53.077,137,1.0,1.0.1,,,,,,,982,27,-5892,-1688,-4231,-11696,2092,11784,-9402,-5873,-1692,,
191,63e27f29a17175001946e819,TEST000002,410001,2023-02-07 23:41:13,2023-02-07 16:41:13,2023-02-07 23:41:13,2023-02-07 23:41:13.082,141,1.0,1.0.1,,,,,,,958,28,-2647,-6003,413,-10587,-3671,739,2000,-10727,-13143,,
192,63e27f3daec9e600122e721c,TEST000002,410001,2023-02-07 23:41:33,2023-02-07 16:41:33,2023-02-07 23:41:33,2023-02-07 23:41:33.083,145,1.0,1.0.1,,,,,,,995,27,-11749,-2744,-14691,-2252,15010,-7686,-9858,-13901,-14809,,
193,63e27f51a17175001946e81a,TEST000002,410001,2023-02-07 23:41:53,2023-02-07 16:41:53,2023-02-07 23:41:53,2023-02-07 23:41:53.087,149,1.0,1.0.1,,,,,,,965,29,-2635,8794,-837,-11674,3195,10331,-7884,-12758,7474,,
194,6424f5474be23e8460b6af5a,TEST000002,410001,,,2023-03-30 09:34:47,2022-04-26 11:10:32.574,258,,1.0.2,,,,,,,1011,23,-257,-402,-15673,-12,7,1,-21,61,-27,,
195,6424f5484be23e3b62b6af62,TEST000002,410001,,,2023-03-30 09:34:48,2022-04-26 11:10:32.574,259,,1.0.2,,,,,,,1011,23,-169,-344,-15576,-15,8,-9,-20,60,-29,,
196,6424f5494be23e419ab6af65,TEST000002,410001,,,2023-03-30 09:34:49,2022-04-26 11:10:32.574,260,,1.0.2,,,,,,,1011,23,-298,-277,-15609,-9,2,0,-20,60,-30,,
197,6424f54a4be23e0fbab6af69,TEST000002,410001,,,2023-03-30 09:34:50,2022-04-26 11:10:32.574,261,,1.0.2,,,,,,,1011,23,-280,-289,-15640,-16,3,-6,-20,59,-28,,
198,6424f54b4be23e71c3b6af6c,TEST000002,410001,,,2023-03-30 09:34:51,2022-04-26 11:10:32.574,262,,1.0.2,,,,,,,1011,23,-355,-272,-15492,-2,4,-13,-20,60,-27,,
199,6424f54c4be23e07e9b6af73,TEST000002,410001,,,2023-03-30 09:34:52,2022-04-26 11:10:32.574,263,,1.0.2,,,,,,,1011,23,-311,-218,-15507,-6,3,-10,-20,60,-28,,
200,6424f54e4be23ee1fcb6af7b,TEST000002,410001,,,2023-03-30 09:34:54,2022-04-26 11:10:32.574,264,,1.0.2,,,,,,,1011,23,-481,-177,-15562,-6,5,-5,-20,60,-30,,
201,6424f54f4be23e8f5db6af7e,TEST000002,410001,,,2023-03-30 09:34:55,2022-04-26 11:10:32.574,266,,1.0.2,,,,,,,1011,23,-314,-336,-15640,-11,4,-16,-21,60,-28,,
202,6424f5504be23ed513b6af81,TEST000002,410001,,,2023-03-30 09:34:56,2022-04-26 11:10:32.574,267,,1.0.2,,,,,,,1011,23,-385,-276,-15513,-6,3,-6,-20,59,-29,,
203,6424f5514be23edc1eb6af88,TEST000002,410001,,,2023-03-30 09:34:57,2022-04-26 11:10:32.574,268,,1.0.2,,,,,,,1011,23,-412,-242,-15473,-8,-6,-4,-20,59,-30,,
204,6424f5524be23e8492b6af8b,TEST000002,410001,,,2023-03-30 09:34:58,2022-04-26 11:10:32.574,269,,1.0.2,,,,,,,1011,23,-402,-278,-15468,-7,10,-14,-20,61,-29,,
205,6424f5534be23e7b29b6af8f,TEST000002,410001,,,2023-03-30 09:34:59,2022-04-26 11:10:32.574,270,,1.0.2,,,,,,,1011,23,-502,-185,-15714,-8,6,1,-20,60,-27,,
206,6424f5544be23ed583b6af96,TEST000002,410001,,,2023-03-30 09:35:00,2022-04-26 11:10:32.574,271,,1.0.2,,,,,,,1011,23,-438,-253,-15494,-13,8,-17,-20,60,-27,,
207,6424f5554be23edc57b6af99,TEST000002,410001,,,2023-03-30 09:35:01,2022-04-26 11:10:32.574,272,,1.0.2,,,,,,,1011,23,-300,-403,-15641,-8,-3,-11,-20,60,-29,,
208,6424f5564be23e6f2fb6af9d,TEST000002,410001,,,2023-03-30 09:35:02,2022-04-26 11:10:32.574,273,,1.0.2,,,,,,,1011,23,-292,-323,-15569,-8,3,-7,-21,60,-29,,
209,63e27f65a17175001946e81c,TEST000002,410001,2023-02-07 23:42:13,2023-02-07 16:42:13,2023-02-07 23:42:13,2023-02-07 23:42:13.090,153,1.0,1.0.1,,,,,,,933,29,-562,-14303,9183,6176,9120,13869,9628,6836,-12420,,
210,63e27f79a17175001946e820,TEST000002,410001,2023-02-07 23:42:33,2023-02-07 16:42:33,2023-02-07 23:42:33,2023-02-07 23:42:33.096,157,1.0,1.0.1,,,,,,,968,28,13159,13537,-13464,-1660,-10050,-13863,7496,-15935,4896,,
211,63e27f8da17175001946e822,TEST000002,410001,2023-02-07 23:42:53,2023-02-07 16:42:53,2023-02-07 23:42:53,2023-02-07 23:42:53.097,161,1.0,1.0.1,,,,,,,942,28,218,3389,-2909,-11024,-15584,-14846,11306,3033,-15382,,
212,63e27fa1a17175001946e823,TEST000002,410001,2023-02-07 23:43:13,2023-02-07 16:43:13,2023-02-07 23:43:13,2023-02-07 23:43:13.101,165,1.0,1.0.1,,,,,,,903,26,-13881,3375,15557,-8285,15470,-4191,4285,4393,15395,,
213,63e27fb5aec9e600122e7222,TEST000002,410001,2023-02-07 23:43:33,2023-02-07 16:43:33,2023-02-07 23:43:33,2023-02-07 23:43:33.105,169,1.0,1.0.1,,,,,,,996,29,2968,-2745,962,4120,565,10694,-967,-11406,-10241,,
214,63e27fc9aec9e600122e7225,TEST000002,410001,2023-02-07 23:43:53,2023-02-07 16:43:53,2023-02-07 23:43:53,2023-02-07 23:43:53.110,173,1.0,1.0.1,,,,,,,962,29,-8459,-13600,3288,-13749,-8845,-15221,-6869,-8775,14028,,
215,63e27fdda17175001946e827,TEST000002,410001,2023-02-07 23:44:13,2023-02-07 16:44:13,2023-02-07 23:44:13,2023-02-07 23:44:13.114,177,1.0,1.0.1,,,,,,,978,28,-12605,10161,-10410,-13622,9190,-12360,-11036,1647,-9778,,
216,63e27ff1a17175001946e829,TEST000002,410001,2023-02-07 23:44:33,2023-02-07 16:44:33,2023-02-07 23:44:33,2023-02-07 23:44:33.117,181,1.0,1.0.1,,,,,,,918,30,10701,10828,5480,4356,-12130,1158,13080,12338,8659,,
217,63e28005a17175001946e82d,TEST000002,410001,2023-02-07 23:44:53,2023-02-07 16:44:53,2023-02-07 23:44:53,2023-02-07 23:44:53.121,185,1.0,1.0.1,,,,,,,970,26,-6170,-15858,8333,12084,4249,-1285,14835,-7704,-9568,,
218,63e28019349d0500190e4e82,TEST000002,410001,2023-02-07 23:45:13,2023-02-07 16:45:13,2023-02-07 23:45:13,2023-02-07 23:45:13.126,189,1.0,1.0.1,,,,,,,944,27,-30,-4592,6429,-15424,5821,-523,3908,1533,-4374,,
219,63e2802daec9e600122e7228,TEST000002,410001,2023-02-07 23:45:33,2023-02-07 16:45:33,2023-02-07 23:45:33,2023-02-07 23:45:33.130,193,1.0,1.0.1,,,,,,,989,28,777,6198,5721,-10851,2018,13918,-12731,11870,6945,,
220,63e28041349d0500190e4e87,TEST000002,410001,2023-02-07 23:45:53,2023-02-07 16:45:53,2023-02-07 23:45:53,2023-02-07 23:45:53.132,197,1.0,1.0.1,,,,,,,997,27,11642,2222,13484,15249,11621,11034,-15787,-11233,-6215,,
221,6424f5574be23ebefcb6afa4,TEST000002,410001,,,2023-03-30 09:35:03,2022-04-26 11:10:32.574,274,,1.0.2,,,,,,,1011,23,-425,-158,-15641,-13,2,-2,-20,60,-28,,
222,6424f5584be23e41a0b6afab,TEST000002,410001,,,2023-03-30 09:35:04,2022-04-26 11:10:32.574,275,,1.0.2,,,,,,,1011,23,-283,-367,-15611,-6,6,-4,-20,60,-28,,
223,6424f5594be23ec618b6afb0,TEST000002,410001,,,2023-03-30 09:35:05,2022-04-26 11:10:32.574,276,,1.0.2,,,,,,,1011,23,-353,-250,-15514,-13,1,-17,-20,60,-29,,
224,6424f55a4be23e0028b6afb6,TEST000002,410001,,,2023-03-30 09:35:06,2022-04-26 11:10:32.574,277,,1.0.2,,,,,,,1011,23,-376,-379,-15588,1,1,-4,-21,59,-29,,
225,6424f55b4be23e69ccb6afb8,TEST000002,410001,,,2023-03-30 09:35:07,2022-04-26 11:10:32.574,278,,1.0.2,,,,,,,1011,23,-303,-284,-15600,-16,5,0,-20,61,-28,,
226,6424f55c4be23e8876b6afbe,TEST000002,410001,,,2023-03-30 09:35:08,2022-04-26 11:10:32.574,279,,1.0.2,,,,,,,1011,23,-525,-303,-15569,-4,2,-4,-20,60,-29,,
227,6424f55d4be23ee6afb6afc3,TEST000002,410001,,,2023-03-30 09:35:09,2022-04-26 11:10:32.574,280,,1.0.2,,,,,,,1011,23,-277,-261,-15557,-9,11,-9,-21,60,-27,,
228,6424f55e4be23e1e4db6afca,TEST000002,410001,,,2023-03-30 09:35:10,2022-04-26 11:10:32.574,281,,1.0.2,,,,,,,1011,23,-391,-245,-15749,-18,14,-17,-20,61,-29,,
229,6424f55f4be23ea322b6afd3,TEST000002,410001,,,2023-03-30 09:35:11,2022-04-26 11:10:32.574,282,,1.0.2,,,,,,,1011,23,-392,-246,-15533,-10,0,-16,-20,61,-29,,
230,6424f5604be23e2955b6afd7,TEST000002,410001,,,2023-03-30 09:35:12,2022-04-26 11:10:32.574,283,,1.0.2,,,,,,,1011,23,-473,-214,-15669,-6,8,-14,-20,60,-27,,
231,6424f5614be23e6c4bb6afda,TEST000002,410001,,,2023-03-30 09:35:13,2022-04-26 11:10:32.574,284,,1.0.2,,,,,,,1011,23,-397,-162,-15521,-12,6,-13,-20,60,-28,,
232,6424f5624be23ec87ab6afde,TEST000002,410001,,,2023-03-30 09:35:14,2022-04-26 11:10:32.574,285,,1.0.2,,,,,,,1011,23,-409,-291,-15551,2,1,-17,-21,60,-27,,
233,6424f5634be23e4728b6afe3,TEST000002,410001,,,2023-03-30 09:35:15,2022-04-26 11:10:32.574,286,,1.0.2,,,,,,,1011,23,-623,-282,-15595,-5,2,-5,-21,59,-29,,
234,63e28055a17175001946e832,TEST000002,410001,2023-02-07 23:46:13,2023-02-07 16:46:13,2023-02-07 23:46:13,2023-02-07 23:46:13.132,201,1.0,1.0.1,,,,,,,912,26,7735,7560,-9130,-2977,-4846,-7854,6724,-290,-8973,,
